HomeTeam,AwayTeam,Day_Eve,Day Type,Hol Type,Capacity,Average Travelling Fans,Cheapest Season T,Home League Position,Away League Position,Form Home,Form Away,Distance,Temperature,Lowest Home Ticket Price,Lowest Away Ticket Price,Attendance,Highest Home Ticket Price
0.808510638,0.234042553,1,1,0,0.150796989,0.119887605,0.587731812,1,0.875,0.333333333,0.222222222,0.132686084,0.524553571,0.722222222,0.4,0.156744851,0.185185185
0.468085106,0.191489362,1,1,0,0.535412373,0.319388074,0.764621969,0.666666667,0.708333333,0.388888889,0.166666667,0.533980583,0.426339286,1,0.6,0.272512601,0.666666667
0.553191489,0.617021277,1,1,0,1,0.428036216,0.796005706,0.083333333,0.75,0.5,0.388888889,0.453074434,0.591517857,0.666666667,0.32,0.998551415,0.555555556
0.042553191,0.063829787,0,0,0,0.381860622,0.509210116,0.345221113,0.375,0.458333333,0.666666667,0.333333333,0.239482201,0.611607143,0.722222222,0.2,0.228003334,0.592592593
0.14893617,0.595744681,0,0,0,0.156664003,0.4530128,0.62767475,0.583333333,0.5,0.388888889,0.333333333,0.330097087,0.549107143,0.444444444,0.4,0.148231932,0.481481481
0.361702128,0.978723404,0,0,0,0.604512764,0.335310646,0.485021398,0.291666667,0.958333333,0.888888889,0.166666667,0.207119741,0.573660714,0.311111111,0.4,0.523514704,0.407407407
0.446808511,0.085106383,0,0,0,0.413214451,0.285669685,0.085592011,0.166666667,0.916666667,0.722222222,0.222222222,0.090614887,0.578125,0.166666667,0.48,0.385045839,0.296296296
0.723404255,0.872340426,0,0,0,0.413214451,0.721511083,0.601997147,0.541666667,0.25,0.444444444,0.833333333,0.171521036,0.604910714,0.666666667,0.4,0.255883637,0.296296296
1,0.744680851,0,0,0,0.546788914,0.295972526,0.559201141,0.625,0.833333333,0.555555556,0,0.352750809,0.542410714,0.722222222,0.72,0.381493829,0.296296296
0.063829787,0.14893617,1,1,0,0.529208899,0.266000624,0.231098431,0.458333333,0.625,0.222222222,0.444444444,0.30420712,0.439732143,0.166666667,0.4,0.319938882,0.666666667
0.085106383,0.553191489,1,1,0,0.557618707,0.914767406,0.370898716,0.916666667,0.083333333,0.111111111,0.666666667,0.294498382,0.433035714,0.333333333,0.56,0.329741636,0.481481481
0.191489362,0.765957447,1,1,0,0.350065189,0.235716516,0.427960057,0.708333333,0.125,0.166666667,0.666666667,0.223300971,0.444196429,0.722222222,0.4,0.360499266,0.703703704
0.234042553,0.723404255,1,1,0,0.043361231,0.383078364,0.302425107,0.833333333,0.541666667,0.333333333,0.444444444,0.249190939,0.450892857,0.444444444,0.56,0.064233837,0.074074074
0.276595745,0.021276596,1,1,0,0.486814989,1,0.427960057,0.875,0.416666667,0.333333333,0.666666667,0.284789644,0.457589286,0.333333333,0.6,0.386633329,0.444444444
0.404255319,0.170212766,1,1,0,0.438448921,0.437402435,0.29957204,0.333333333,0.041666667,0.611111111,0.888888889,0.132686084,0.473214286,0.722222222,0.6,0.444358455,0.851851852
0.489361702,0.808510638,1,1,0,0.694789082,0.254761161,0.710413695,0.208333333,1,0.722222222,0.333333333,0.077669903,0.439732143,1,0.52,0.624875977,0.740740741
0.595744681,0.361702128,1,1,0,0.445472515,0.601623478,1,0.5,0.291666667,0.388888889,0.777777778,0.372168285,0.466517857,0.444444444,0.304,0.486466643,0.666666667
0.617021277,0.042553191,1,1,0,0.541531732,0.301904465,0.62767475,0.75,0.375,0.222222222,0.722222222,0.13592233,0.455357143,0.333333333,0.52,0.400801683,0.481481481
0.744680851,0.468085106,1,1,0,0.285759347,0.366531377,0.716119829,0.791666667,0.583333333,0.166666667,0.388888889,0.220064725,0.493303571,0.944444444,0,0.26251141,0.592592593
0.872340426,1,1,1,0,0.733523994,0.382453949,0.758915835,0.25,0.666666667,0.722222222,0.555555556,0.197411003,0.448660714,0.444444444,0.8,0.568361313,1
0.978723404,0.446808511,1,1,0,0.426525634,0.276303466,0.085592011,0.958333333,0.166666667,0.055555556,0.777777778,0.113268608,0.453125,0.555555556,0.4,0.229650355,0.296296296
0.765957447,0.744680851,1,1,0,0.406085713,0.295972526,0.5021398,0.125,0.708333333,0.666666667,0.166666667,0.100323625,0.473214286,0.444444444,0.72,0.213279359,0.481481481
0.489361702,0.361702128,1,1,0,0.694789082,0.601623478,0.710413695,0.208333333,0.291666667,0.722222222,0.611111111,0.187702265,0.441964286,1,0.304,0.469083621,0.740740741
0.063829787,0.617021277,0,0,0,0.529208899,0.428036216,0.231098431,0.541666667,0.833333333,0.222222222,0.055555556,0.13592233,0.4375,0.166666667,0.32,0.320157162,0.666666667
0.14893617,0.553191489,0,0,0,0.156664003,0.914767406,0.62767475,0.583333333,0.083333333,0.611111111,0.666666667,0.792880259,0.580357143,0.444444444,0.56,0.189070127,0.481481481
0.191489362,0.276595745,0,0,0,0.350065189,0.176397128,0.427960057,0.75,0.791666667,0,0.611111111,0.071197411,0.5,0.722222222,0.48,0.348156527,0.703703704
0.234042553,0.978723404,0,0,0,0.043361231,0.335310646,0.302425107,0.875,0.958333333,0.166666667,0.055555556,0.207119741,0.479910714,0.444444444,0.4,0.049688455,0.074074074
0.404255319,0.042553191,0,0,0,0.438448921,0.301904465,0.29957204,0.416666667,0.333333333,0.611111111,0.722222222,0.488673139,0.464285714,0.722222222,0.52,0.319542009,0.851851852
0.468085106,0.085106383,0,0,0,0.535412373,0.285669685,0.764621969,0.625,0.916666667,0.388888889,0.222222222,0.611650485,0.435267857,1,0.48,0.259931738,0.666666667
0.723404255,0.170212766,0,0,0,0.413214451,0.437402435,0.601997147,0.458333333,0.041666667,0.611111111,0.833333333,0.737864078,0.493303571,0.666666667,0.6,0.188197008,0.296296296
0.808510638,0.595744681,0,0,0,0.150796989,0.4530128,0.587731812,1,0.375,0.333333333,0.388888889,0.398058252,0.504464286,0.722222222,0.4,0.160594515,0.185185185
0.872340426,0.446808511,0,0,0,0.733523994,0.276303466,0.758915835,0.25,0.166666667,0.611111111,0.888888889,0.058252427,0.482142857,0.444444444,0.4,0.521212843,1
1,0.021276596,0,0,0,0.546788914,1,0.559201141,0.666666667,0.5,0.444444444,0.555555556,0.035598706,0.46875,0.722222222,0.6,0.502996388,0.296296296
0.170212766,0.872340426,1,1,0,0.544643984,0.721511083,0.930099857,0.041666667,0.25,0.833333333,0.611111111,0.595469256,0.479910714,0.722222222,0.4,0.501150931,0.740740741
0.021276596,0.723404255,0,0,0,0.797787778,0.383078364,0.5021398,0.541666667,0.375,0.388888889,0.611111111,0.297734628,0.412946429,0.444444444,0.56,0.60538953,0.555555556
0.042553191,0.489361702,0,0,0,0.381860622,0.817670933,0.345221113,0.416666667,0.166666667,0.555555556,0.888888889,0.045307443,0.522321429,0.722222222,1,0.315712188,0.592592593
0.085106383,0.063829787,0,0,0,0.557618707,0.509210116,0.370898716,0.916666667,0.5,0.222222222,0.277777778,0.284789644,0.466517857,0.333333333,0.2,0.200976307,0.481481481
0.276595745,0.234042553,0,0,0,0.486814989,0.119887605,0.427960057,0.75,0.875,0.611111111,0.166666667,0.362459547,0.433035714,0.333333333,0.4,0.270667143,0.444444444
0.361702128,0.765957447,0,0,0,0.604512764,0.235716516,0.485021398,0.291666667,0.125,0.444444444,0.5,0.333333333,0.448660714,0.311111111,0.4,0.525578442,0.407407407
0.446808511,0.468085106,0,0,0,0.413214451,0.366531377,0.085592011,0.208333333,0.583333333,0.722222222,0.5,0.527508091,0.446428571,0.166666667,0,0.341429535,0.296296296
0.553191489,0.808510638,0,0,0,1,0.254761161,0.796005706,0.083333333,1,0.666666667,0.333333333,0.343042071,0.455357143,0.666666667,0.52,0.998154542,0.555555556
0.595744681,1,0,0,0,0.445472515,0.382453949,1,0.458333333,0.666666667,0.388888889,0.555555556,0.466019417,0.4375,0.444444444,0.8,0.484105251,0.666666667
0.617021277,0.191489362,0,0,0,0.541531732,0.319388074,0.62767475,0.833333333,0.791666667,0.111111111,0,0.385113269,0.430803571,0.333333333,0.6,0.307794579,0.481481481
0.744680851,0.404255319,0,0,0,0.285759347,0.24102404,0.716119829,0.708333333,0.333333333,0.5,0.611111111,0,0.477678571,0.944444444,0.4,0.299996031,0.592592593
0.978723404,0.14893617,0,0,0,0.426525634,0.266000624,0.085592011,0.958333333,0.625,0.222222222,0.444444444,0.553398058,0.446428571,0.555555556,0.4,0.165436361,0.296296296
0.170212766,0.276595745,1,1,0,0.544643984,0.176397128,0.930099857,0.041666667,0.791666667,0.833333333,0.722222222,0.449838188,0.511160714,0.722222222,0.48,0.491745049,0.740740741
0.765957447,0.404255319,1,1,0,0.406085713,0.24102404,0.5021398,0.125,0.333333333,0.5,0.611111111,0.100323625,0.482142857,0.444444444,0.4,0.279894432,0.481481481
0.489361702,0.617021277,1,1,0,0.694789082,0.428036216,0.710413695,0.208333333,0.791666667,0.722222222,0.222222222,0.190938511,0.491071429,1,0.32,0.455034329,0.740740741
0.595744681,0.063829787,0,0,0,0.445472515,0.509210116,1,0.416666667,0.5,0.388888889,0.166666667,0.427184466,0.546875,0.444444444,0.2,0.471702981,0.666666667
0.723404255,0.468085106,0,0,0,0.413214451,0.366531377,0.601997147,0.458333333,0.583333333,0.611111111,0.5,0.640776699,0.493303571,0.666666667,0,0.173611938,0.296296296
0.744680851,0.234042553,0,0,0,0.285759347,0.119887605,0.716119829,0.708333333,0.916666667,0.555555556,0.166666667,0.346278317,0.571428571,0.944444444,0.4,0.202583641,0.592592593
0.765957447,0.276595745,0,0,0,0.406085713,0.176397128,0.5021398,0.125,0.666666667,0.666666667,0.555555556,0.300970874,0.544642857,0.444444444,0.48,0.330416319,0.481481481
0.808510638,0.042553191,0,0,0,0.150796989,0.301904465,0.587731812,1,0.333333333,0.333333333,0.722222222,0.025889968,0.529017857,0.722222222,0.52,0.181430329,0.185185185
0.042553191,1,1,1,0,0.381860622,0.382453949,0.345221113,0.291666667,0.75,0.722222222,0.555555556,0.226537217,0.526785714,0.722222222,0.8,0.196471802,0.592592593
0.063829787,0.765957447,1,1,0,0.529208899,0.235716516,0.231098431,0.541666667,0.125,0.166666667,0.666666667,0.258899676,0.569196429,0.166666667,0.4,0.292991229,0.666666667
0.14893617,0.021276596,1,1,0,0.156664003,1,0.62767475,0.583333333,0.5,0.277777778,0.444444444,0.310679612,0.580357143,0.444444444,0.6,0.160912013,0.481481481
0.191489362,0.872340426,1,1,0,0.350065189,0.721511083,0.427960057,0.833333333,0.25,0,0.611111111,0.459546926,0.627232143,0.722222222,0.4,0.308191451,0.703703704
0.276595745,0.723404255,1,1,0,0.486814989,0.383078364,0.427960057,0.708333333,0.458333333,0.555555556,0.5,0.511326861,0.629464286,0.333333333,0.56,0.237865619,0.444444444
0.468085106,0.361702128,1,1,0,0.535412373,0.601623478,0.764621969,0.666666667,0.333333333,0.388888889,0.555555556,0.398058252,0.5,1,0.304,0.254236615,0.666666667
0.617021277,0.808510638,1,1,0,0.541531732,0.254761161,0.62767475,0.791666667,1,0.222222222,0.333333333,0.106796117,0.535714286,0.333333333,0.52,0.275092273,0.481481481
0.085106383,0.489361702,1,1,1,0.557618707,0.817670933,0.370898716,0.916666667,0.208333333,0.277777778,0.722222222,0.116504854,0.613839286,0.333333333,1,0.300015875,0.481481481
0.234042553,0.404255319,1,1,1,0.043361231,0.24102404,0.302425107,0.875,0.416666667,0.333333333,0.555555556,0.352750809,0.613839286,0.444444444,0.4,0.036075723,0.074074074
0.553191489,0.744680851,1,1,1,1,0.295972526,0.796005706,0.041666667,0.625,0.666666667,0.555555556,0.792880259,0.558035714,0.666666667,0.72,0.91280708,0.555555556
0.446808511,0.170212766,1,1,0,0.413214451,0.437402435,0.085592011,0.166666667,0.083333333,0.722222222,0.833333333,0.660194175,0.600446429,0.166666667,0.6,0.361094575,0.296296296
0.978723404,0.872340426,1,1,0,0.426525634,0.721511083,0.085592011,0.875,0.291666667,0.388888889,0.611111111,0.15210356,0.560267857,0.555555556,0.4,0.220859626,0.296296296
0.042553191,0.723404255,0,0,0,0.381860622,0.383078364,0.345221113,0.416666667,0.458333333,0.555555556,0.5,0.161812298,0.511160714,0.722222222,0.56,0.211989523,0.592592593
0.063829787,0.404255319,0,0,0,0.529208899,0.24102404,0.231098431,0.583333333,0.333333333,0.166666667,0.388888889,0.313915858,0.522321429,0.166666667,0.4,0.307953328,0.666666667
0.085106383,0.744680851,0,0,0,0.557618707,0.295972526,0.370898716,0.916666667,0.625,0.277777778,0.555555556,0.57605178,0.520089286,0.333333333,0.72,0.177382228,0.481481481
0.191489362,0.808510638,0,0,0,0.350065189,0.254761161,0.427960057,0.833333333,1,0.055555556,0.333333333,0.469255663,0.524553571,0.722222222,0.52,0.33396833,0.703703704
0.234042553,1,0,0,0,0.043361231,0.382453949,0.302425107,0.958333333,0.708333333,0.333333333,0.388888889,0.084142395,0.524553571,0.444444444,0.8,0.073441283,0.074074074
0.276595745,0.595744681,0,0,0,0.486814989,0.4530128,0.427960057,0.666666667,0.375,0.666666667,0.722222222,0.663430421,0.513392857,0.333333333,0.4,0.277691789,0.444444444
0.468085106,0.765957447,0,0,0,0.535412373,0.235716516,0.764621969,0.75,0.125,0.388888889,0.666666667,0.323624595,0.491071429,1,0.4,0.261618447,0.666666667
0.553191489,0.361702128,0,0,0,1,0.601623478,0.796005706,0.041666667,0.25,0.555555556,0.555555556,0.45631068,0.502232143,0.666666667,0.304,0.998610946,0.555555556
0.617021277,0.021276596,0,0,0,0.541531732,1,0.62767475,0.791666667,0.541666667,0.388888889,0.111111111,0.132686084,0.517857143,0.333333333,0.6,0.35637179,0.481481481
0.14893617,0.170212766,0,0,0,0.156664003,0.437402435,0.62767475,0.5,0.083333333,0.444444444,0.666666667,0.13592233,0.580357143,0.444444444,0.6,0.169186808,0.481481481
0.446808511,0.489361702,0,0,0,0.413214451,0.817670933,0.085592011,0.166666667,0.208333333,0.722222222,0.722222222,0.03236246,0.482142857,0.166666667,1,0.406655554,0.296296296
0.978723404,0.595744681,1,1,0,0.426525634,0.4530128,0.085592011,0.958333333,0.375,0.388888889,0.555555556,0.566343042,0.524553571,0.555555556,0.4,0.164424336,0.296296296
0.872340426,0.063829787,1,1,0,0.733523994,0.509210116,0.758915835,0.25,0.541666667,0.5,0.166666667,0.207119741,0.441964286,0.444444444,0.2,0.45437949,1
0.021276596,0.468085106,0,0,0,0.797787778,0.366531377,0.5021398,0.583333333,0.708333333,0.111111111,0.388888889,0.420711974,0.4375,0.444444444,0,0.57326269,0.555555556
0.170212766,0.234042553,0,0,0,0.544643984,0.119887605,0.930099857,0.083333333,0.916666667,0.555555556,0.333333333,0.482200647,0.441964286,0.722222222,0.4,0.546830972,0.740740741
0.361702128,0.191489362,0,0,0,0.604512764,0.319388074,0.485021398,0.333333333,0.833333333,0.388888889,0.222222222,0.362459547,0.444196429,0.311111111,0.6,0.518633171,0.407407407
0.404255319,0.978723404,0,0,0,0.438448921,0.335310646,0.29957204,0.416666667,0.958333333,0.388888889,0.444444444,0.563106796,0.459821429,0.722222222,0.4,0.270766361,0.851851852
0.489361702,0.276595745,0,0,0,0.694789082,0.176397128,0.710413695,0.208333333,0.75,0.666666667,0.5,0.553398058,0.439732143,1,0.48,0.587550105,0.740740741
0.595744681,0.617021277,0,0,0,0.445472515,0.428036216,1,0.291666667,0.666666667,0.722222222,0.555555556,0.333333333,0.450892857,0.444444444,0.32,0.494582688,0.666666667
0.723404255,0.14893617,0,0,0,0.413214451,0.266000624,0.601997147,0.458333333,0.5,0.5,0.388888889,0.598705502,0.477678571,0.666666667,0.4,0.163174187,0.296296296
0.744680851,0.446808511,0,0,0,0.285759347,0.276303466,0.716119829,0.625,0.125,0.444444444,0.833333333,0.517799353,0.448660714,0.944444444,0.4,0.240842164,0.592592593
0.765957447,0.042553191,0,0,0,0.406085713,0.301904465,0.5021398,0.166666667,0.375,0.555555556,0.555555556,0.475728155,0.444196429,0.444444444,0.52,0.284061595,0.481481481
0.808510638,0.085106383,0,0,0,0.150796989,0.285669685,0.587731812,1,0.875,0.166666667,0.444444444,0.158576052,0.455357143,0.722222222,0.48,0.149442394,0.185185185
1,0.553191489,0,0,0,0.546788914,0.914767406,0.559201141,0.791666667,0.041666667,0.388888889,0.722222222,0.530744337,0.439732143,0.722222222,0.56,0.455788388,0.296296296
0.021276596,0.042553191,1,1,0,0.797787778,0.301904465,0.5021398,0.583333333,0.416666667,0.055555556,0.555555556,0.233009709,0.5,0.444444444,0.52,0.48672461,0.555555556
0.170212766,0.468085106,1,1,0,0.544643984,0.366531377,0.930099857,0.083333333,0.625,0.555555556,0.277777778,0.310679612,0.587053571,0.722222222,0,0.485236338,0.740740741
0.361702128,0.276595745,1,1,0,0.604512764,0.176397128,0.485021398,0.333333333,0.666666667,0.388888889,0.5,0.391585761,0.511160714,0.311111111,0.48,0.488828035,0.407407407
0.404255319,0.617021277,1,1,0,0.438448921,0.428036216,0.29957204,0.375,0.75,0.555555556,0.555555556,0.346278317,0.560267857,0.722222222,0.32,0.267055602,0.851851852
0.489361702,0.191489362,1,1,0,0.694789082,0.319388074,0.710413695,0.208333333,0.833333333,0.5,0.277777778,0.537216828,0.497767857,1,0.6,0.406695241,0.740740741
0.595744681,0.553191489,1,1,0,0.445472515,0.914767406,1,0.291666667,0.041666667,0.722222222,0.777777778,0.647249191,0.549107143,0.444444444,0.56,0.494781125,0.666666667
0.723404255,0.063829787,1,1,0,0.413214451,0.509210116,0.601997147,0.458333333,0.541666667,0.5,0.277777778,0.30420712,0.535714286,0.666666667,0.2,0.165218082,0.296296296
0.765957447,0.14893617,1,1,0,0.406085713,0.266000624,0.5021398,0.166666667,0.5,0.611111111,0.222222222,0.090614887,0.544642857,0.444444444,0.4,0.273901655,0.481481481
0.808510638,0.446808511,1,1,0,0.150796989,0.276303466,0.587731812,1,0.125,0.222222222,0.833333333,0.067961165,0.515625,0.722222222,0.4,0.162856689,0.185185185
0.872340426,0.085106383,1,1,0,0.733523994,0.285669685,0.758915835,0.25,0.875,0.611111111,0.444444444,0.142394822,0.497767857,0.444444444,0.48,0.450371076,1
1,0.978723404,1,1,0,0.546788914,0.335310646,0.559201141,0.791666667,0.958333333,0.388888889,0.388888889,0.216828479,0.504464286,0.722222222,0.4,0.302595547,0.296296296
0.042553191,0.170212766,0,0,0,0.381860622,0.437402435,0.345221113,0.375,0.083333333,0.611111111,0.611111111,0.624595469,0.604910714,0.722222222,0.6,0.215025598,0.592592593
0.063829787,0.744680851,0,0,0,0.529208899,0.295972526,0.231098431,0.625,0.708333333,0.222222222,0.277777778,0.307443366,0.560267857,0.166666667,0.72,0.3642894,0.666666667
0.234042553,0.595744681,0,0,0,0.043361231,0.4530128,0.302425107,0.875,0.291666667,0.333333333,0.722222222,0.394822006,0.578125,0.444444444,0.4,0.06659523,0.074074074
0.276595745,0.808510638,0,0,0,0.486814989,0.254761161,0.427960057,0.5,1,0.5,0.055555556,0.495145631,0.604910714,0.333333333,0.52,0.272711037,0.444444444
0.468085106,0.489361702,0,0,0,0.535412373,0.817670933,0.764621969,0.583333333,0.208333333,0.333333333,0.5,0.527508091,0.555803571,1,1,0.33418661,0.666666667
0.617021277,0.872340426,0,0,0,0.541531732,0.721511083,0.62767475,0.75,0.25,0.5,0.722222222,0.110032362,0.944196429,0.333333333,0.4,0.362285193,0.481481481
0.978723404,0.723404255,0,0,0,0.426525634,0.383078364,0.085592011,0.958333333,0.458333333,0.555555556,0.5,0.045307443,0.600446429,0.555555556,0.56,0.262134381,0.296296296
0.553191489,0.021276596,1,1,0,1,1,0.796005706,0.041666667,0.666666667,0.777777778,0.055555556,0.546925566,0.65625,0.666666667,0.6,0.95481605,0.555555556
0.361702128,0.234042553,1,1,0,0.604512764,0.119887605,0.485021398,0.291666667,0.916666667,0.388888889,0.333333333,0.025889968,0.633928571,0.311111111,0.4,0.578918125,0.407407407
0.446808511,0.765957447,1,1,0,0.413214451,0.235716516,0.085592011,0.125,0.166666667,0.833333333,0.611111111,0.504854369,0.571428571,0.166666667,0.4,0.356927412,0.296296296
0.744680851,0.978723404,1,1,0,0.285759347,0.335310646,0.716119829,0.708333333,0.875,0.277777778,0.444444444,0.556634304,0.665178571,0.944444444,0.4,0.202285986,0.592592593
0.872340426,0.14893617,1,1,0,0.733523994,0.266000624,0.758915835,0.25,0.625,0.722222222,0.388888889,0.453074434,0.616071429,0.444444444,0.4,0.458526809,1
0.191489362,0.404255319,1,1,0,0.350065189,0.24102404,0.427960057,0.833333333,0.333333333,0.277777778,0.555555556,0.330097087,0.618303571,0.722222222,0.4,0.304897408,0.703703704
0.234042553,0.085106383,1,1,0,0.043361231,0.285669685,0.302425107,0.833333333,0.875,0.555555556,0.444444444,0.226537217,0.520089286,0.444444444,0.48,0.071218796,0.074074074
1,0.063829787,1,1,0,0.546788914,0.509210116,0.559201141,0.75,0.666666667,0.333333333,0.277777778,0.042071197,0.533482143,0.722222222,0.2,0.508671667,0.296296296
0.021276596,0.361702128,0,0,0,0.797787778,0.601623478,0.5021398,0.708333333,0.458333333,0.055555556,0.444444444,0.103559871,0.580357143,0.444444444,0.304,0.576020955,0.555555556
0.042553191,0.446808511,0,0,0,0.381860622,0.276303466,0.345221113,0.375,0.125,0.444444444,0.888888889,0.038834951,0.584821429,0.722222222,0.4,0.320831845,0.592592593
0.14893617,0.808510638,0,0,0,0.156664003,0.254761161,0.62767475,0.583333333,1,0.388888889,0.055555556,0.449838188,0.580357143,0.444444444,0.52,0.158967337,0.481481481
0.170212766,0.765957447,0,0,0,0.544643984,0.235716516,0.930099857,0.083333333,0.166666667,0.611111111,0.777777778,0.171521036,0.607142857,0.722222222,0.4,0.549787673,0.740740741
0.276595745,0.404255319,0,0,0,0.486814989,0.24102404,0.427960057,0.5,0.291666667,0.666666667,0.722222222,0.40776699,0.600446429,0.333333333,0.4,0.272830099,0.444444444
0.489361702,0.872340426,0,0,0,0.694789082,0.721511083,0.710413695,0.208333333,0.25,0.555555556,0.722222222,0.077669903,0.566964286,1,0.4,0.658530777,0.740740741
0.553191489,0.191489362,0,0,0,1,0.319388074,0.796005706,0.041666667,0.916666667,0.777777778,0.277777778,0.796116505,0.602678571,0.666666667,0.6,0.996626583,0.555555556
0.723404255,0.744680851,0,0,0,0.413214451,0.295972526,0.601997147,0.416666667,0.625,0.5,0.388888889,0.601941748,0.582589286,0.666666667,0.72,0.177421915,0.296296296
0.978723404,0.617021277,0,0,0,0.426525634,0.428036216,0.085592011,0.958333333,0.791666667,0.277777778,0.333333333,0.239482201,0.667410714,0.555555556,0.32,0.18547843,0.296296296
0.595744681,0.468085106,0,0,0,0.445472515,0.366531377,1,0.333333333,0.541666667,0.611111111,0.388888889,0.122977346,0.651785714,0.444444444,0,0.500059531,0.666666667
0.021276596,0.191489362,1,1,0,0.797787778,0.319388074,0.5021398,0.541666667,0.833333333,0.166666667,0.333333333,0.252427184,0.484375,0.444444444,0.6,0.520141287,0.555555556
0.085106383,0.361702128,1,1,0,0.557618707,0.601623478,0.370898716,0.916666667,0.416666667,0.333333333,0.444444444,0.223300971,0.470982143,0.333333333,0.304,0.171230702,0.481481481
0.170212766,0.553191489,1,1,0,0.544643984,0.914767406,0.930099857,0.041666667,0.083333333,0.611111111,0.666666667,0.938511327,0.533482143,0.722222222,0.56,0.562031194,0.740740741
0.063829787,0.489361702,1,1,0,0.529208899,0.817670933,0.231098431,0.583333333,0.166666667,0.333333333,0.555555556,0.28802589,0.537946429,0.166666667,1,0.365400643,0.666666667
0.085106383,0.978723404,0,0,0,0.557618707,0.335310646,0.370898716,0.875,0.958333333,0.444444444,0.277777778,0.042071197,0.591517857,0.333333333,0.4,0.223399611,0.481481481
0.191489362,0.234042553,0,0,0,0.350065189,0.119887605,0.427960057,0.916666667,0.833333333,0.277777778,0.444444444,0.333333333,0.580357143,0.722222222,0.4,0.31763702,0.703703704
0.361702128,0.042553191,0,0,0,0.604512764,0.301904465,0.485021398,0.458333333,0.416666667,0.111111111,0.333333333,0.13592233,0.604910714,0.311111111,0.52,0.563023376,0.407407407
0.404255319,0.723404255,0,0,0,0.438448921,0.383078364,0.29957204,0.291666667,0.375,0.722222222,0.5,0.608414239,0.625,0.722222222,0.56,0.363098782,0.851851852
0.446808511,0.553191489,0,0,0,0.413214451,0.914767406,0.085592011,0.125,0.041666667,0.888888889,0.666666667,0.291262136,0.59375,0.166666667,0.56,0.422788427,0.296296296
0.468085106,0.14893617,0,0,0,0.535412373,0.266000624,0.764621969,0.666666667,0.541666667,0.388888889,0.444444444,0.229773463,0.589285714,1,0.4,0.276937731,0.666666667
0.617021277,0.170212766,0,0,0,0.541531732,0.437402435,0.62767475,0.791666667,0.083333333,0.388888889,0.611111111,0.482200647,0.622767857,0.333333333,0.6,0.399114974,0.481481481
0.744680851,0.276595745,0,0,0,0.285759347,0.176397128,0.716119829,0.708333333,0.5,0.388888889,0.722222222,0.404530744,0.625,0.944444444,0.48,0.26185657,0.592592593
0.765957447,1,0,0,0,0.406085713,0.382453949,0.5021398,0.208333333,0.75,0.444444444,0.055555556,0.300970874,0.604910714,0.444444444,0.8,0.331825217,0.481481481
0.808510638,0.021276596,0,0,0,0.150796989,1,0.587731812,1,0.625,0.055555556,0.333333333,0.210355987,0.631696429,0.722222222,0.6,0.17488193,0.185185185
0.872340426,0.595744681,0,0,0,0.733523994,0.4530128,0.758915835,0.25,0.333333333,0.666666667,0.5,0.411003236,0.598214286,0.444444444,0.4,0.521312061,1
0.063829787,0.978723404,1,1,0,0.529208899,0.335310646,0.231098431,0.708333333,0.958333333,0.333333333,0.277777778,0.25566343,0.571428571,0.166666667,0.4,0.271639481,0.666666667
0.085106383,0.276595745,1,1,0,0.557618707,0.176397128,0.370898716,0.833333333,0.5,0.611111111,0.722222222,0.504854369,0.537946429,0.333333333,0.48,0.173393658,0.481481481
0.191489362,0.595744681,1,1,0,0.350065189,0.4530128,0.427960057,0.916666667,0.333333333,0.166666667,0.333333333,0.598705502,0.553571429,0.722222222,0.4,0.300194468,0.703703704
0.361702128,0.723404255,1,1,0,0.604512764,0.383078364,0.485021398,0.416666667,0.375,0.277777778,0.611111111,0.249190939,0.551339286,0.311111111,0.56,0.484065563,0.407407407
0.404255319,0.489361702,1,1,0,0.438448921,0.817670933,0.29957204,0.291666667,0.166666667,0.722222222,0.555555556,0.540453074,0.595982143,0.722222222,1,0.403460729,0.851851852
0.446808511,0.021276596,1,1,0,0.413214451,1,0.085592011,0.125,0.541666667,0.722222222,0.333333333,0.249190939,0.537946429,0.166666667,0.6,0.370619518,0.296296296
0.468085106,1,1,1,0,0.535412373,0.382453949,0.764621969,0.625,0.791666667,0.444444444,0.222222222,0.462783172,0.549107143,1,0.8,0.261320792,0.666666667
0.617021277,0.14893617,1,1,0,0.541531732,0.266000624,0.62767475,0.75,0.583333333,0.388888889,0.555555556,0.336569579,0.566964286,0.333333333,0.4,0.297575108,0.481481481
0.744680851,0.042553191,1,1,0,0.285759347,0.301904465,0.716119829,0.666666667,0.458333333,0.5,0.333333333,0.482200647,0.584821429,0.944444444,0.52,0.193038854,0.592592593
0.765957447,0.553191489,1,1,0,0.406085713,0.914767406,0.5021398,0.208333333,0.041666667,0.444444444,0.777777778,0.792880259,0.604910714,0.444444444,0.56,0.420962813,0.481481481
0.808510638,0.170212766,1,1,0,0.150796989,0.437402435,0.587731812,1,0.083333333,0.055555556,0.555555556,0.595469256,0.59375,0.722222222,0.6,0.12817002,0.185185185
0.872340426,0.234042553,1,1,0,0.733523994,0.119887605,0.758915835,0.25,0.875,0.666666667,0.5,0.126213592,0.555803571,0.444444444,0.4,0.4568401,1
0.170212766,0.361702128,1,1,0,0.544643984,0.601623478,0.930099857,0.083333333,0.416666667,0.555555556,0.277777778,0.491909385,0.611607143,0.722222222,0.304,0.508889947,0.740740741
