,Date,HomeTeam,AwayTeam,Day_Eve,Day Type,Hol Type,Capacity,Average Travelling Fans,Cheapest Season T,Home League Position,Away League Position,Form Home,Form Away,Distance,Temperature,Lowest Home Ticket Price,Lowest Away Ticket Price,Attendance,Highest Home Ticket Price
20,13/08/2016,Preston,Fulham,D,0.0,0.0,0.413214450939984,0.24102403996253513,0.6019971469329529,0.8333333333333334,0.2916666666666667,0.0,0.16666666666666666,0.6084142394822006,0.7767857142857143,0.6666666666666666,0.4,0.17664801365241894,0.2962962962962963
21,13/08/2016,Wigan Athletic,Blackburn,D,0.0,0.0,0.42652563401606597,0.2856696846706213,0.08559201141226819,0.7083333333333334,0.9583333333333334,0.0,0.0,0.042071197411003236,0.7700892857142858,0.5555555555555556,0.48,0.2045680041274755,0.2962962962962963
22,13/08/2016,Wolves,Reading,D,0.0,0.0,0.5467889136560542,0.23571651576646893,0.5592011412268189,0.4166666666666667,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.30097087378640774,0.8325892857142857,0.7222222222222222,0.4,0.36746438068023973,0.2962962962962963
23,14/08/2016,Cardiff,QPR,D,0.0,0.0,0.4868149892753501,0.2959725257571027,0.42796005706134094,0.5833333333333334,0.08333333333333333,0.05555555555555555,0.16666666666666666,0.4045307443365696,0.7745535714285715,0.3333333333333333,0.72,0.2770567924752947,0.4444444444444444
24,16/08/2016,Aston Villa,Huddersfield,E,1.0,0.0,0.7977877781048913,0.27630346550109275,0.5021398002853067,0.4583333333333333,0.125,0.16666666666666666,0.3333333333333333,0.24919093851132687,0.8013392857142859,0.4444444444444444,0.4,0.6551772036353534,0.5555555555555556
25,16/08/2016,Brentford,Nottm Forest,E,1.0,0.0,0.15666400302813643,0.4280362160474555,0.6276747503566333,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3365695792880259,0.8013392857142859,0.4444444444444444,0.32,0.1606738897487796,0.48148148148148145
26,16/08/2016,Brighton & Hove Albion,Rotherham,E,1.0,0.0,0.5446439836817092,0.254761161411177,0.9300998573466477,0.25,0.7916666666666666,0.2222222222222222,0.05555555555555555,0.5954692556634305,0.8616071428571429,0.7222222222222222,0.52,0.4607889828154145,0.7407407407407407
27,16/08/2016,Burton Albion,Sheffield Wednesday,E,1.0,0.0,0.043361231442149976,0.7215110833593507,0.3024251069900143,0.8333333333333334,0.375,0.0,0.2222222222222222,0.1262135922330097,0.8035714285714286,0.4444444444444444,0.4,0.06131682343136088,0.07407407407407407
28,16/08/2016,Leeds United,Fulham,E,1.0,0.0,0.6947890818858561,0.24102403996253513,0.7104136947218259,0.9583333333333334,0.16666666666666666,0.0,0.3333333333333333,0.540453074433657,0.7477678571428572,1.0,0.4,0.38292257014723974,0.7407407407407407
29,16/08/2016,Norwich City,Bristol City,E,1.0,0.0,0.44547251545611305,0.31938807368092414,1.0,0.20833333333333334,0.08333333333333333,0.2222222222222222,0.3333333333333333,0.598705501618123,0.7723214285714286,0.4444444444444444,0.6,0.4839861888320038,0.6666666666666666
30,16/08/2016,Preston,Derby,E,1.0,0.0,0.413214450939984,0.601623477989385,0.6019971469329529,0.875,0.7083333333333334,0.0,0.05555555555555555,0.24919093851132687,0.8147321428571429,0.6666666666666666,0.30400000000000005,0.1730563162281224,0.2962962962962963
31,16/08/2016,Wigan Athletic,Birmingham,E,1.0,0.0,0.42652563401606597,0.5092101155167031,0.08559201141226819,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.255663430420712,0.7946428571428572,0.5555555555555556,0.2,0.1840496884549748,0.2962962962962963
32,16/08/2016,Wolves,Ipswich,E,1.0,0.0,0.5467889136560542,0.36653137683421794,0.5592011412268189,0.2916666666666667,0.5833333333333334,0.2222222222222222,0.16666666666666666,0.4627831715210356,0.8191964285714287,0.7222222222222222,0.0,0.3588522443147994,0.2962962962962963
33,17/08/2016,Barnsley,QPR,E,1.0,0.0,0.38186062160911804,0.2959725257571027,0.34522111269614836,0.5416666666666666,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.48220064724919093,0.7924107142857143,0.7222222222222222,0.72,0.1926022939238798,0.5925925925925926
34,17/08/2016,Cardiff,Blackburn,E,1.0,0.0,0.4868149892753501,0.2856696846706213,0.42796005706134094,0.75,1.0,0.05555555555555555,0.0,0.5048543689320388,0.8236607142857144,0.3333333333333333,0.48,0.24078263285311743,0.4444444444444444
35,17/08/2016,Newcastle,Reading,E,1.0,0.0,1.0,0.23571651576646893,0.7960057061340942,0.9166666666666666,0.625,0.0,0.16666666666666666,0.7928802588996764,0.7968750000000001,0.6666666666666666,0.4,0.9187998571258483,0.5555555555555556
36,20/08/2016,Birmingham,Wolves,D,0.0,0.0,0.529208899356521,0.3824539494224165,0.23109843081312412,0.4166666666666667,0.375,0.2777777777777778,0.2777777777777778,0.042071197411003236,0.7723214285714286,0.16666666666666666,0.8,0.3306345993570663,0.6666666666666666
37,20/08/2016,Blackburn,Burton Albion,D,0.0,0.0,0.5576187071539723,0.11988760536996566,0.37089871611982883,1.0,0.75,0.0,0.16666666666666666,0.22653721682847897,0.752232142857143,0.3333333333333333,0.4,0.16765884827558836,0.48148148148148145
38,20/08/2016,Bristol City,Newcastle,D,0.0,0.0,0.3500651890482399,0.9147674055572901,0.42796005706134094,0.3333333333333333,0.7083333333333334,0.3333333333333333,0.16666666666666666,0.7961165048543689,0.7566964285714287,0.7222222222222222,0.56,0.40887804103663133,0.7037037037037037
39,20/08/2016,Derby,Aston Villa,D,0.0,0.0,0.6045127644362199,1.0,0.48502139800285304,0.6666666666666666,0.5,0.2222222222222222,0.2222222222222222,0.10355987055016182,0.7745535714285715,0.31111111111111117,0.6,0.5813787355637576,0.4074074074074074
40,20/08/2016,Fulham,Cardiff,D,0.0,0.0,0.4384489212263953,0.176397127692788,0.2995720399429387,0.16666666666666666,0.5833333333333334,0.3888888888888889,0.2222222222222222,0.4077669902912621,0.8147321428571429,0.7222222222222222,0.48,0.2677699726157876,0.8518518518518519
41,20/08/2016,Huddersfield,Barnsley,D,0.0,0.0,0.413214450939984,0.3019044645644708,0.08559201141226819,0.125,0.2916666666666667,0.3888888888888889,0.3333333333333333,0.038834951456310676,0.7455357142857143,0.16666666666666666,0.52,0.35905068063658374,0.2962962962962963
42,20/08/2016,Nottm Forest,Wigan Athletic,D,0.0,0.0,0.5415317323463852,0.3353106462691227,0.6276747503566333,0.7916666666666666,0.4583333333333333,0.16666666666666666,0.2222222222222222,0.23948220064724918,0.7968750000000001,0.3333333333333333,0.4,0.3143826646029289,0.48148148148148145
43,20/08/2016,QPR,Preston,D,0.0,0.0,0.2857593472683686,0.38307836403371837,0.7161198288159771,0.20833333333333334,0.9583333333333334,0.3333333333333333,0.0,0.6019417475728155,0.8013392857142859,0.9444444444444444,0.56,0.22621740683414693,0.5925925925925926
44,20/08/2016,Reading,Brighton & Hove Albion,D,0.0,0.0,0.4060857130840728,0.4374024352169841,0.5021398002853067,0.8333333333333334,0.041666666666666664,0.16666666666666666,0.3888888888888889,0.1715210355987055,0.8169642857142858,0.4444444444444444,0.6,0.29515418502202645,0.48148148148148145
45,20/08/2016,Rotherham,Brentford,D,0.0,0.0,0.1507969886865458,0.2660006244146113,0.5877318116975749,0.9166666666666666,0.25,0.05555555555555555,0.3333333333333333,0.44983818770226536,0.8035714285714286,0.7222222222222222,0.4,0.12818986387268325,0.18518518518518517
46,20/08/2016,Sheffield Wednesday,Leeds United,D,0.0,0.0,0.7335239937754974,0.8176709334998439,0.7589158345221113,0.625,0.875,0.2222222222222222,0.05555555555555555,0.07766990291262135,0.767857142857143,0.4444444444444444,1.0,0.5391117990236933,1.0
47,21/08/2016,Ipswich,Norwich City,D,0.0,0.0,0.5354123733019305,0.4530128004995317,0.7646219686162625,0.5416666666666666,0.08333333333333333,0.2222222222222222,0.3888888888888889,0.12297734627831715,0.8258928571428572,1.0,0.4,0.425507004802159,0.6666666666666666
48,26/08/2016,Burton Albion,Derby,E,1.0,0.0,0.043361231442149976,0.601623477989385,0.3024251069900143,0.75,0.6666666666666666,0.2222222222222222,0.2777777777777778,0.025889967637540454,0.8013392857142859,0.4444444444444444,0.30400000000000005,0.09602333611144184,0.07407407407407407
49,27/08/2016,Barnsley,Rotherham,D,0.0,0.0,0.38186062160911804,0.254761161411177,0.34522111269614836,0.375,0.9166666666666666,0.3333333333333333,0.2222222222222222,0.025889967637540454,0.7321428571428571,0.7222222222222222,0.52,0.2654284240187324,0.5925925925925926
50,27/08/2016,Birmingham,Norwich City,D,0.0,0.0,0.529208899356521,0.4530128004995317,0.23109843081312412,0.5833333333333334,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.42718446601941745,0.7544642857142857,0.16666666666666666,0.4,0.28551017978330756,0.6666666666666666
51,27/08/2016,Blackburn,Fulham,D,0.0,0.0,0.5576187071539723,0.24102403996253513,0.37089871611982883,1.0,0.20833333333333334,0.05555555555555555,0.4444444444444444,0.5857605177993528,0.7589285714285715,0.3333333333333333,0.4,0.16980196055085922,0.48148148148148145
52,27/08/2016,Brentford,Sheffield Wednesday,D,0.0,0.0,0.15666400302813643,0.7215110833593507,0.6276747503566333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.2222222222222222,0.45307443365695793,0.8705357142857143,0.4444444444444444,0.4,0.15418502202643172,0.48148148148148145
53,27/08/2016,Bristol City,Aston Villa,D,0.0,0.0,0.3500651890482399,1.0,0.42796005706134094,0.4166666666666667,0.5,0.3333333333333333,0.2777777777777778,0.2524271844660194,0.78125,0.7222222222222222,0.6,0.3808389887685042,0.7037037037037037
54,27/08/2016,Cardiff,Reading,D,0.0,0.0,0.4868149892753501,0.23571651576646893,0.42796005706134094,0.625,0.875,0.2777777777777778,0.2222222222222222,0.30097087378640774,0.7633928571428572,0.3333333333333333,0.4,0.26007064333055524,0.4444444444444444
55,27/08/2016,Huddersfield,Wolves,D,0.0,0.0,0.413214450939984,0.3824539494224165,0.08559201141226819,0.041666666666666664,0.125,0.5555555555555556,0.4444444444444444,0.23624595469255663,0.7053571428571429,0.16666666666666666,0.8,0.35847521530340914,0.2962962962962963
56,27/08/2016,Ipswich,Preston,D,0.0,0.0,0.5354123733019305,0.38307836403371837,0.7646219686162625,0.5416666666666666,0.9583333333333334,0.2777777777777778,0.16666666666666666,0.6407766990291263,0.8191964285714287,1.0,0.56,0.265686391237052,0.6666666666666666
57,27/08/2016,Newcastle,Brighton & Hove Albion,D,0.0,0.0,1.0,0.4374024352169841,0.7960057061340942,0.2916666666666667,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.9385113268608414,0.7968750000000001,0.6666666666666666,0.6,0.9383855220859626,0.5555555555555556
58,27/08/2016,Nottm Forest,Leeds United,D,0.0,0.0,0.5415317323463852,0.8176709334998439,0.6276747503566333,0.4583333333333333,0.7916666666666666,0.3333333333333333,0.2222222222222222,0.19093851132686085,0.7477678571428572,0.3333333333333333,1.0,0.37877525102194703,0.48148148148148145
59,27/08/2016,Wigan Athletic,QPR,D,0.0,0.0,0.42652563401606597,0.2959725257571027,0.08559201141226819,0.7083333333333334,0.25,0.2222222222222222,0.3333333333333333,0.5566343042071198,0.78125,0.5555555555555556,0.72,0.17261975632019685,0.2962962962962963
60,09/09/2016,Reading,Ipswich,E,1.0,0.0,0.4060857130840728,0.36653137683421794,0.5021398002853067,0.625,0.4583333333333333,0.3888888888888889,0.4444444444444444,0.32362459546925565,0.8370535714285715,0.4444444444444444,0.0,0.26270984641028694,0.48148148148148145
61,10/09/2016,Brighton & Hove Albion,Brentford,D,0.0,0.0,0.5446439836817092,0.2660006244146113,0.9300998573466477,0.3333333333333333,0.5833333333333334,0.4444444444444444,0.3888888888888889,0.13592233009708737,0.8281250000000001,0.7222222222222222,0.4,0.4857919593602413,0.7407407407407407
62,10/09/2016,Derby,Newcastle,D,0.0,0.0,0.6045127644362199,0.9147674055572901,0.48502139800285304,0.75,0.16666666666666666,0.2777777777777778,0.5,0.4563106796116505,0.7388392857142858,0.31111111111111117,0.56,0.5655038298210104,0.4074074074074074
63,10/09/2016,Fulham,Birmingham,D,0.0,0.0,0.4384489212263953,0.5092101155167031,0.2995720399429387,0.08333333333333333,0.4166666666666667,0.6111111111111112,0.4444444444444444,0.313915857605178,0.7991071428571428,0.7222222222222222,0.2,0.31146565067269916,0.8518518518518519
64,10/09/2016,Leeds United,Huddersfield,D,0.0,0.0,0.6947890818858561,0.27630346550109275,0.7104136947218259,0.875,0.041666666666666664,0.2222222222222222,0.7222222222222222,0.032362459546925564,0.7589285714285715,1.0,0.4,0.5279795213715919,0.7407407407407407
65,10/09/2016,Norwich City,Cardiff,D,0.0,0.0,0.44547251545611305,0.176397127692788,1.0,0.5,0.7083333333333334,0.4444444444444444,0.2777777777777778,0.6634304207119741,0.7946428571428572,0.4444444444444444,0.48,0.4685478429971822,0.6666666666666666
66,10/09/2016,Preston,Barnsley,D,0.0,0.0,0.413214450939984,0.3019044645644708,0.6019971469329529,0.9583333333333334,0.125,0.16666666666666666,0.5,0.16181229773462782,0.7299107142857144,0.6666666666666666,0.52,0.19734492201452553,0.2962962962962963
67,10/09/2016,QPR,Blackburn,D,0.0,0.0,0.2857593472683686,0.2856696846706213,0.7161198288159771,0.20833333333333334,1.0,0.5,0.05555555555555555,0.5760517799352751,0.7879464285714286,0.9444444444444444,0.48,0.22429257451283882,0.5925925925925926
68,10/09/2016,Rotherham,Bristol City,D,0.0,0.0,0.1507969886865458,0.31938807368092414,0.5877318116975749,0.9166666666666666,0.25,0.2222222222222222,0.5,0.4692556634304207,0.7455357142857143,0.7222222222222222,0.6,0.13199984125094258,0.18518518518518517
69,10/09/2016,Sheffield Wednesday,Wigan Athletic,D,0.0,0.0,0.7335239937754974,0.3353106462691227,0.7589158345221113,0.7916666666666666,0.8333333333333334,0.2777777777777778,0.2222222222222222,0.15210355987055016,0.7299107142857144,0.4444444444444444,0.4,0.45547088939159425,1.0
70,10/09/2016,Wolves,Burton Albion,D,0.0,0.0,0.5467889136560542,0.11988760536996566,0.5592011412268189,0.375,0.5416666666666666,0.4444444444444444,0.3888888888888889,0.08414239482200647,0.7366071428571429,0.7222222222222222,0.4,0.39969043933801646,0.2962962962962963
71,11/09/2016,Aston Villa,Nottm Forest,D,0.0,0.0,0.7977877781048913,0.4280362160474555,0.5021398002853067,0.6666666666666666,0.2916666666666667,0.2777777777777778,0.5,0.13268608414239483,0.7254464285714286,0.4444444444444444,0.32,0.5697503671071953,0.5555555555555556
72,13/09/2016,Brighton & Hove Albion,Huddersfield,E,1.0,0.0,0.5446439836817092,0.27630346550109275,0.9300998573466477,0.5416666666666666,0.041666666666666664,0.4444444444444444,0.8888888888888888,0.6601941747572816,1.0,0.7222222222222222,0.4,0.4416994086597611,0.7407407407407407
73,13/09/2016,Derby,Ipswich,E,1.0,0.0,0.6045127644362199,0.36653137683421794,0.48502139800285304,0.7916666666666666,0.625,0.2777777777777778,0.4444444444444444,0.39805825242718446,0.8950892857142858,0.31111111111111117,0.0,0.48652617375084334,0.4074074074074074
74,13/09/2016,Fulham,Burton Albion,E,1.0,0.0,0.4384489212263953,0.11988760536996566,0.2995720399429387,0.25,0.5833333333333334,0.6111111111111112,0.4444444444444444,0.35275080906148865,0.924107142857143,0.7222222222222222,0.4,0.26552764217962455,0.8518518518518519
75,13/09/2016,Leeds United,Blackburn,E,1.0,0.0,0.6947890818858561,0.2856696846706213,0.7104136947218259,0.9166666666666666,1.0,0.2222222222222222,0.1111111111111111,0.11650485436893204,0.8281250000000001,1.0,0.48,0.33936579751557727,0.7407407407407407
76,13/09/2016,Norwich City,Wigan Athletic,E,1.0,0.0,0.44547251545611305,0.3353106462691227,1.0,0.20833333333333334,0.875,0.6111111111111112,0.2222222222222222,0.5663430420711975,0.9531250000000001,0.4444444444444444,0.4,0.47793388101758144,0.6666666666666666
77,13/09/2016,Preston,Cardiff,E,1.0,0.0,0.413214450939984,0.176397127692788,0.6019971469329529,0.9583333333333334,0.75,0.16666666666666666,0.2777777777777778,0.511326860841424,0.8526785714285715,0.6666666666666666,0.48,0.14503710759217367,0.2962962962962963
78,13/09/2016,QPR,Newcastle,E,1.0,0.0,0.2857593472683686,0.9147674055572901,0.7161198288159771,0.2916666666666667,0.08333333333333333,0.5555555555555556,0.6666666666666666,0.7928802588996764,0.986607142857143,0.9444444444444444,0.56,0.3075167678691908,0.5925925925925926
79,13/09/2016,Reading,Birmingham,E,1.0,0.0,0.4060857130840728,0.5092101155167031,0.5021398002853067,0.4583333333333333,0.16666666666666666,0.5555555555555556,0.6111111111111112,0.2588996763754045,0.9531250000000001,0.4444444444444444,0.2,0.25191491050521886,0.48148148148148145
80,13/09/2016,Sheffield Wednesday,Bristol City,E,1.0,0.0,0.7335239937754974,0.31938807368092414,0.7589158345221113,0.6666666666666666,0.375,0.4444444444444444,0.5555555555555556,0.459546925566343,0.8861607142857144,0.4444444444444444,0.6,0.44140175417708455,1.0
81,13/09/2016,Wolves,Barnsley,E,1.0,0.0,0.5467889136560542,0.3019044645644708,0.5592011412268189,0.5,0.125,0.5,0.6666666666666666,0.22653721682847897,0.8549107142857143,0.7222222222222222,0.52,0.33259911894273125,0.2962962962962963
82,14/09/2016,Aston Villa,Brentford,E,1.0,0.0,0.7977877781048913,0.2660006244146113,0.5021398002853067,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.3106796116504854,0.8683035714285716,0.4444444444444444,0.4,0.552545938008493,0.5555555555555556
83,14/09/2016,Rotherham,Nottm Forest,E,1.0,0.0,0.1507969886865458,0.4280362160474555,0.5877318116975749,0.8333333333333334,0.4166666666666667,0.2777777777777778,0.5555555555555556,0.10679611650485436,0.8348214285714287,0.7222222222222222,0.32,0.16541651783942532,0.18518518518518517
84,17/09/2016,Barnsley,Reading,D,0.0,0.0,0.38186062160911804,0.23571651576646893,0.34522111269614836,0.125,0.5,0.8333333333333334,0.4444444444444444,0.47572815533980584,0.767857142857143,0.7222222222222222,0.4,0.21367623129737667,0.5925925925925926
85,17/09/2016,Birmingham,Sheffield Wednesday,D,0.0,0.0,0.529208899356521,0.7215110833593507,0.23109843081312412,0.20833333333333334,0.4583333333333333,0.6111111111111112,0.4444444444444444,0.20711974110032363,0.734375,0.16666666666666666,0.4,0.2952534031829186,0.6666666666666666
86,17/09/2016,Blackburn,Rotherham,D,0.0,0.0,0.5576187071539723,0.254761161411177,0.37089871611982883,1.0,0.8333333333333334,0.1111111111111111,0.2777777777777778,0.15857605177993528,0.6941964285714286,0.3333333333333333,0.52,0.1744652141127912,0.48148148148148145
87,17/09/2016,Brentford,Preston,D,0.0,0.0,0.15666400302813643,0.38307836403371837,0.6276747503566333,0.3333333333333333,0.7916666666666666,0.6111111111111112,0.3333333333333333,0.598705501618123,0.7209821428571428,0.4444444444444444,0.56,0.15900702464579117,0.48148148148148145
88,17/09/2016,Bristol City,Derby,D,0.0,0.0,0.3500651890482399,0.601623477989385,0.42796005706134094,0.5416666666666666,0.875,0.3888888888888889,0.2222222222222222,0.36245954692556637,0.7544642857142857,0.7222222222222222,0.30400000000000005,0.3481366829384451,0.7037037037037037
89,17/09/2016,Burton Albion,Brighton & Hove Albion,D,0.0,0.0,0.043361231442149976,0.4374024352169841,0.3024251069900143,0.625,0.2916666666666667,0.5,0.5555555555555556,0.48220064724919093,0.7366071428571429,0.4444444444444444,0.6,0.0565345080763583,0.07407407407407407
90,17/09/2016,Cardiff,Leeds United,D,0.0,0.0,0.4868149892753501,0.8176709334998439,0.42796005706134094,0.9166666666666666,0.75,0.2222222222222222,0.3888888888888889,0.5533980582524272,0.7477678571428572,0.3333333333333333,1.0,0.29172123665515737,0.4444444444444444
91,17/09/2016,Huddersfield,QPR,D,0.0,0.0,0.413214450939984,0.2959725257571027,0.08559201141226819,0.041666666666666664,0.5833333333333334,0.7222222222222222,0.3888888888888889,0.517799352750809,0.7745535714285715,0.16666666666666666,0.72,0.3708377981505735,0.2962962962962963
92,17/09/2016,Ipswich,Aston Villa,D,0.0,0.0,0.5354123733019305,1.0,0.7646219686162625,0.375,0.7083333333333334,0.4444444444444444,0.3888888888888889,0.42071197411003236,0.7477678571428572,1.0,0.6,0.3441282692384014,0.6666666666666666
93,17/09/2016,Newcastle,Wolves,D,0.0,0.0,1.0,0.3824539494224165,0.7960057061340942,0.08333333333333333,0.6666666666666666,0.8333333333333334,0.4444444444444444,0.5307443365695793,0.7834821428571429,0.6666666666666666,0.8,0.9963487716791681,0.5555555555555556
94,17/09/2016,Nottm Forest,Norwich City,D,0.0,0.0,0.5415317323463852,0.4530128004995317,0.6276747503566333,0.4166666666666667,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.7299107142857144,0.3333333333333333,0.4,0.36544033019803945,0.48148148148148145
95,17/09/2016,Wigan Athletic,Fulham,D,0.0,0.0,0.42652563401606597,0.24102403996253513,0.08559201141226819,0.9583333333333334,0.25,0.2222222222222222,0.5,0.5631067961165048,0.7098214285714286,0.5555555555555556,0.4,0.17214350914791443,0.2962962962962963
96,23/09/2016,Preston,Wigan Athletic,E,1.0,0.0,0.413214450939984,0.3353106462691227,0.6019971469329529,0.7916666666666666,0.9166666666666666,0.3333333333333333,0.1111111111111111,0.045307443365695796,0.7120535714285714,0.6666666666666666,0.4,0.22165337143310712,0.2962962962962963
97,24/09/2016,Aston Villa,Newcastle,D,0.0,0.0,0.7977877781048913,0.9147674055572901,0.5021398002853067,0.75,0.125,0.2777777777777778,0.8333333333333334,0.5469255663430421,0.7500000000000001,0.4444444444444444,0.56,0.5983847283406755,0.5555555555555556
98,24/09/2016,Brighton & Hove Albion,Barnsley,D,0.0,0.0,0.5446439836817092,0.3019044645644708,0.9300998573466477,0.2916666666666667,0.16666666666666666,0.5555555555555556,0.6666666666666666,0.6245954692556634,0.8325892857142857,0.7222222222222222,0.52,0.4784498154542207,0.7407407407407407
99,24/09/2016,Derby,Blackburn,D,0.0,0.0,0.6045127644362199,0.2856696846706213,0.48502139800285304,0.8333333333333334,0.9583333333333334,0.2777777777777778,0.2777777777777778,0.22330097087378642,0.7633928571428572,0.31111111111111117,0.48,0.4900384966464262,0.4074074074074074
100,24/09/2016,Fulham,Bristol City,D,0.0,0.0,0.4384489212263953,0.31938807368092414,0.2995720399429387,0.375,0.5,0.3888888888888889,0.2777777777777778,0.3300970873786408,0.7924107142857143,0.7222222222222222,0.6,0.37063936182878915,0.8518518518518519
