,HomeTeam,AwayTeam,Day_Eve,Day Type,Hol Type,Capacity,Average Travelling Fans,Cheapest Season T,Home League Position,Away League Position,Form Home,Form Away,Distance,Temperature,Lowest Home Ticket Price,Lowest Away Ticket Price,Attendance,Highest Home Ticket Price,Date
22,1.0,0.7659574468085106,0.0,0.0,0.0,0.5467889136560542,0.23571651576646896,0.5592011412268189,0.41666666666666663,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.3009708737864078,0.8325892857142858,0.7222222222222222,0.4,0.3674643806802397,0.2962962962962964,13/08/2016
23,0.2765957446808511,0.7446808510638298,0.0,0.0,0.0,0.48681498927535016,0.29597252575710276,0.427960057061341,0.5833333333333333,0.08333333333333333,0.05555555555555555,0.16666666666666666,0.4045307443365696,0.7745535714285714,0.33333333333333337,0.7200000000000001,0.2770567924752947,0.4444444444444443,14/08/2016
24,0.02127659574468085,0.44680851063829785,1.0,1.0,0.0,0.7977877781048913,0.27630346550109275,0.5021398002853067,0.4583333333333333,0.125,0.16666666666666666,0.3333333333333333,0.24919093851132687,0.8013392857142858,0.44444444444444453,0.4,0.6551772036353534,0.5555555555555555,16/08/2016
25,0.14893617021276595,0.6170212765957447,1.0,1.0,0.0,0.15666400302813643,0.42803621604745556,0.6276747503566334,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.33656957928802594,0.8013392857142858,0.44444444444444453,0.31999999999999995,0.1606738897487796,0.4814814814814815,16/08/2016
26,0.1702127659574468,0.8085106382978723,1.0,1.0,0.0,0.5446439836817092,0.25476116141117705,0.9300998573466478,0.25,0.7916666666666666,0.2222222222222222,0.05555555555555555,0.5954692556634305,0.8616071428571429,0.7222222222222222,0.52,0.46078898281541447,0.7407407407407406,16/08/2016
27,0.23404255319148937,0.8723404255319148,1.0,1.0,0.0,0.04336123144214997,0.7215110833593505,0.30242510699001435,0.8333333333333333,0.375,0.0,0.2222222222222222,0.1262135922330097,0.8035714285714286,0.44444444444444453,0.4,0.06131682343136087,0.07407407407407407,16/08/2016
28,0.48936170212765956,0.40425531914893614,1.0,1.0,0.0,0.6947890818858561,0.24102403996253513,0.7104136947218259,0.9583333333333333,0.16666666666666666,0.0,0.3333333333333333,0.540453074433657,0.7477678571428572,0.9999999999999999,0.4,0.38292257014723974,0.7407407407407406,16/08/2016
29,0.5957446808510638,0.19148936170212766,1.0,1.0,0.0,0.445472515456113,0.31938807368092414,1.0,0.20833333333333331,0.08333333333333333,0.2222222222222222,0.3333333333333333,0.598705501618123,0.7723214285714286,0.44444444444444453,0.6,0.48398618883200384,0.6666666666666666,16/08/2016
30,0.7234042553191489,0.36170212765957444,1.0,1.0,0.0,0.413214450939984,0.601623477989385,0.6019971469329529,0.875,0.7083333333333333,0.0,0.05555555555555555,0.24919093851132687,0.8147321428571429,0.6666666666666666,0.30400000000000005,0.1730563162281224,0.2962962962962964,16/08/2016
31,0.9787234042553191,0.06382978723404255,1.0,1.0,0.0,0.4265256340160659,0.509210115516703,0.08559201141226824,0.41666666666666663,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.255663430420712,0.7946428571428572,0.5555555555555555,0.19999999999999996,0.1840496884549748,0.2962962962962964,16/08/2016
32,1.0,0.46808510638297873,1.0,1.0,0.0,0.5467889136560542,0.36653137683421794,0.5592011412268189,0.29166666666666663,0.5833333333333333,0.2222222222222222,0.16666666666666666,0.46278317152103565,0.8191964285714286,0.7222222222222222,0.0,0.35885224431479934,0.2962962962962964,16/08/2016
33,0.0425531914893617,0.7446808510638298,1.0,1.0,0.0,0.38186062160911804,0.29597252575710276,0.3452211126961484,0.5416666666666666,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.482200647249191,0.7924107142857143,0.7222222222222222,0.7200000000000001,0.1926022939238798,0.5925925925925927,17/08/2016
34,0.2765957446808511,0.0851063829787234,1.0,1.0,0.0,0.48681498927535016,0.2856696846706213,0.427960057061341,0.75,1.0,0.05555555555555555,0.0,0.5048543689320388,0.8236607142857144,0.33333333333333337,0.48,0.24078263285311743,0.4444444444444443,17/08/2016
35,0.5531914893617021,0.7659574468085106,1.0,1.0,0.0,1.0,0.23571651576646896,0.7960057061340943,0.9166666666666666,0.625,0.0,0.16666666666666666,0.7928802588996764,0.796875,0.6666666666666666,0.4,0.9187998571258483,0.5555555555555555,17/08/2016
36,0.06382978723404255,1.0,0.0,0.0,0.0,0.529208899356521,0.3824539494224165,0.2310984308131241,0.41666666666666663,0.375,0.2777777777777778,0.2777777777777778,0.042071197411003236,0.7723214285714286,0.16666666666666663,0.7999999999999999,0.3306345993570663,0.6666666666666666,20/08/2016
37,0.0851063829787234,0.23404255319148937,0.0,0.0,0.0,0.5576187071539723,0.11988760536996568,0.37089871611982883,1.0,0.75,0.0,0.16666666666666666,0.22653721682847897,0.7522321428571429,0.33333333333333337,0.4,0.16765884827558836,0.4814814814814815,20/08/2016
38,0.19148936170212766,0.5531914893617021,0.0,0.0,0.0,0.35006518904823986,0.9147674055572901,0.427960057061341,0.3333333333333333,0.7083333333333333,0.3333333333333333,0.16666666666666666,0.7961165048543689,0.7566964285714286,0.7222222222222222,0.5599999999999999,0.4088780410366313,0.7037037037037036,20/08/2016
39,0.36170212765957444,0.02127659574468085,0.0,0.0,0.0,0.6045127644362198,1.0,0.48502139800285315,0.6666666666666666,0.5,0.2222222222222222,0.2222222222222222,0.10355987055016182,0.7745535714285714,0.3111111111111112,0.6,0.5813787355637576,0.40740740740740733,20/08/2016
40,0.40425531914893614,0.2765957446808511,0.0,0.0,0.0,0.4384489212263952,0.17639712769278804,0.2995720399429387,0.16666666666666666,0.5833333333333333,0.38888888888888884,0.2222222222222222,0.4077669902912622,0.8147321428571429,0.7222222222222222,0.48,0.2677699726157876,0.8518518518518517,20/08/2016
41,0.44680851063829785,0.0425531914893617,0.0,0.0,0.0,0.413214450939984,0.30190446456447084,0.08559201141226824,0.125,0.29166666666666663,0.38888888888888884,0.3333333333333333,0.03883495145631068,0.7455357142857143,0.16666666666666663,0.52,0.35905068063658374,0.2962962962962964,20/08/2016
42,0.6170212765957447,0.9787234042553191,0.0,0.0,0.0,0.5415317323463852,0.3353106462691227,0.6276747503566334,0.7916666666666666,0.4583333333333333,0.16666666666666666,0.2222222222222222,0.2394822006472492,0.796875,0.33333333333333337,0.4,0.31438266460292896,0.4814814814814815,20/08/2016
43,0.7446808510638298,0.7234042553191489,0.0,0.0,0.0,0.2857593472683686,0.3830783640337184,0.7161198288159772,0.20833333333333331,0.9583333333333333,0.3333333333333333,0.0,0.6019417475728155,0.8013392857142858,0.9444444444444443,0.5599999999999999,0.2262174068341469,0.5925925925925927,20/08/2016
44,0.7659574468085106,0.1702127659574468,0.0,0.0,0.0,0.4060857130840728,0.43740243521698413,0.5021398002853067,0.8333333333333333,0.041666666666666664,0.16666666666666666,0.38888888888888884,0.1715210355987055,0.8169642857142858,0.44444444444444453,0.6,0.2951541850220264,0.4814814814814815,20/08/2016
45,0.8085106382978723,0.14893617021276595,0.0,0.0,0.0,0.15079698868654579,0.2660006244146113,0.5877318116975748,0.9166666666666666,0.25,0.05555555555555555,0.3333333333333333,0.4498381877022654,0.8035714285714286,0.7222222222222222,0.4,0.12818986387268325,0.18518518518518523,20/08/2016
46,0.8723404255319148,0.48936170212765956,0.0,0.0,0.0,0.7335239937754973,0.817670933499844,0.7589158345221113,0.625,0.875,0.2222222222222222,0.05555555555555555,0.07766990291262135,0.7678571428571429,0.44444444444444453,1.0,0.5391117990236933,0.9999999999999999,20/08/2016
47,0.46808510638297873,0.5957446808510638,0.0,0.0,0.0,0.5354123733019304,0.4530128004995317,0.7646219686162624,0.5416666666666666,0.08333333333333333,0.2222222222222222,0.38888888888888884,0.12297734627831716,0.8258928571428572,0.9999999999999999,0.4,0.425507004802159,0.6666666666666666,21/08/2016
48,0.23404255319148937,0.36170212765957444,1.0,1.0,0.0,0.04336123144214997,0.601623477989385,0.30242510699001435,0.75,0.6666666666666666,0.2222222222222222,0.2777777777777778,0.025889967637540458,0.8013392857142858,0.44444444444444453,0.30400000000000005,0.09602333611144184,0.07407407407407407,26/08/2016
49,0.0425531914893617,0.8085106382978723,0.0,0.0,0.0,0.38186062160911804,0.25476116141117705,0.3452211126961484,0.375,0.9166666666666666,0.3333333333333333,0.2222222222222222,0.025889967637540458,0.7321428571428572,0.7222222222222222,0.52,0.26542842401873235,0.5925925925925927,27/08/2016
50,0.06382978723404255,0.5957446808510638,0.0,0.0,0.0,0.529208899356521,0.4530128004995317,0.2310984308131241,0.5833333333333333,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.4271844660194175,0.7544642857142858,0.16666666666666663,0.4,0.2855101797833075,0.6666666666666666,27/08/2016
51,0.0851063829787234,0.40425531914893614,0.0,0.0,0.0,0.5576187071539723,0.24102403996253513,0.37089871611982883,1.0,0.20833333333333331,0.05555555555555555,0.4444444444444444,0.5857605177993528,0.7589285714285714,0.33333333333333337,0.4,0.16980196055085922,0.4814814814814815,27/08/2016
52,0.14893617021276595,0.8723404255319148,0.0,0.0,0.0,0.15666400302813643,0.7215110833593505,0.6276747503566334,0.3333333333333333,0.8333333333333333,0.3333333333333333,0.2222222222222222,0.453074433656958,0.8705357142857143,0.44444444444444453,0.4,0.15418502202643172,0.4814814814814815,27/08/2016
53,0.19148936170212766,0.02127659574468085,0.0,0.0,0.0,0.35006518904823986,1.0,0.427960057061341,0.41666666666666663,0.5,0.3333333333333333,0.2777777777777778,0.25242718446601947,0.78125,0.7222222222222222,0.6,0.3808389887685042,0.7037037037037036,27/08/2016
54,0.2765957446808511,0.7659574468085106,0.0,0.0,0.0,0.48681498927535016,0.23571651576646896,0.427960057061341,0.625,0.875,0.2777777777777778,0.2222222222222222,0.3009708737864078,0.7633928571428572,0.33333333333333337,0.4,0.2600706433305552,0.4444444444444443,27/08/2016
55,0.44680851063829785,1.0,0.0,0.0,0.0,0.413214450939984,0.3824539494224165,0.08559201141226824,0.041666666666666664,0.125,0.5555555555555556,0.4444444444444444,0.23624595469255663,0.7053571428571429,0.16666666666666663,0.7999999999999999,0.3584752153034091,0.2962962962962964,27/08/2016
56,0.46808510638297873,0.7234042553191489,0.0,0.0,0.0,0.5354123733019304,0.3830783640337184,0.7646219686162624,0.5416666666666666,0.9583333333333333,0.2777777777777778,0.16666666666666666,0.6407766990291263,0.8191964285714286,0.9999999999999999,0.5599999999999999,0.26568639123705207,0.6666666666666666,27/08/2016
57,0.5531914893617021,0.1702127659574468,0.0,0.0,0.0,1.0,0.43740243521698413,0.7960057061340943,0.29166666666666663,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.9385113268608415,0.796875,0.6666666666666666,0.6,0.9383855220859626,0.5555555555555555,27/08/2016
58,0.6170212765957447,0.48936170212765956,0.0,0.0,0.0,0.5415317323463852,0.817670933499844,0.6276747503566334,0.4583333333333333,0.7916666666666666,0.3333333333333333,0.2222222222222222,0.19093851132686085,0.7477678571428572,0.33333333333333337,1.0,0.3787752510219471,0.4814814814814815,27/08/2016
59,0.9787234042553191,0.7446808510638298,0.0,0.0,0.0,0.4265256340160659,0.29597252575710276,0.08559201141226824,0.7083333333333333,0.25,0.2222222222222222,0.3333333333333333,0.5566343042071197,0.78125,0.5555555555555555,0.7200000000000001,0.17261975632019685,0.2962962962962964,27/08/2016
60,0.7659574468085106,0.46808510638297873,1.0,1.0,0.0,0.4060857130840728,0.36653137683421794,0.5021398002853067,0.625,0.4583333333333333,0.38888888888888884,0.4444444444444444,0.3236245954692557,0.8370535714285714,0.44444444444444453,0.0,0.26270984641028694,0.4814814814814815,09/09/2016
61,0.1702127659574468,0.14893617021276595,0.0,0.0,0.0,0.5446439836817092,0.2660006244146113,0.9300998573466478,0.3333333333333333,0.5833333333333333,0.4444444444444444,0.38888888888888884,0.13592233009708737,0.828125,0.7222222222222222,0.4,0.48579195936024133,0.7407407407407406,10/09/2016
62,0.36170212765957444,0.5531914893617021,0.0,0.0,0.0,0.6045127644362198,0.9147674055572901,0.48502139800285315,0.75,0.16666666666666666,0.2777777777777778,0.5,0.4563106796116505,0.7388392857142858,0.3111111111111112,0.5599999999999999,0.5655038298210104,0.40740740740740733,10/09/2016
63,0.40425531914893614,0.06382978723404255,0.0,0.0,0.0,0.4384489212263952,0.509210115516703,0.2995720399429387,0.08333333333333333,0.41666666666666663,0.611111111111111,0.4444444444444444,0.31391585760517804,0.7991071428571429,0.7222222222222222,0.19999999999999996,0.31146565067269916,0.8518518518518517,10/09/2016
64,0.48936170212765956,0.44680851063829785,0.0,0.0,0.0,0.6947890818858561,0.27630346550109275,0.7104136947218259,0.875,0.041666666666666664,0.2222222222222222,0.7222222222222222,0.03236245954692557,0.7589285714285714,0.9999999999999999,0.4,0.5279795213715919,0.7407407407407406,10/09/2016
65,0.5957446808510638,0.2765957446808511,0.0,0.0,0.0,0.445472515456113,0.17639712769278804,1.0,0.5,0.7083333333333333,0.4444444444444444,0.2777777777777778,0.6634304207119741,0.7946428571428572,0.44444444444444453,0.48,0.4685478429971822,0.6666666666666666,10/09/2016
66,0.7234042553191489,0.0425531914893617,0.0,0.0,0.0,0.413214450939984,0.30190446456447084,0.6019971469329529,0.9583333333333333,0.125,0.16666666666666666,0.5,0.16181229773462782,0.7299107142857144,0.6666666666666666,0.52,0.19734492201452553,0.2962962962962964,10/09/2016
67,0.7446808510638298,0.0851063829787234,0.0,0.0,0.0,0.2857593472683686,0.2856696846706213,0.7161198288159772,0.20833333333333331,1.0,0.5,0.05555555555555555,0.5760517799352751,0.7879464285714286,0.9444444444444443,0.48,0.22429257451283882,0.5925925925925927,10/09/2016
68,0.8085106382978723,0.19148936170212766,0.0,0.0,0.0,0.15079698868654579,0.31938807368092414,0.5877318116975748,0.9166666666666666,0.25,0.2222222222222222,0.5,0.46925566343042074,0.7455357142857143,0.7222222222222222,0.6,0.13199984125094258,0.18518518518518523,10/09/2016
69,0.8723404255319148,0.9787234042553191,0.0,0.0,0.0,0.7335239937754973,0.3353106462691227,0.7589158345221113,0.7916666666666666,0.8333333333333333,0.2777777777777778,0.2222222222222222,0.15210355987055016,0.7299107142857144,0.44444444444444453,0.4,0.4554708893915942,0.9999999999999999,10/09/2016
70,1.0,0.23404255319148937,0.0,0.0,0.0,0.5467889136560542,0.11988760536996568,0.5592011412268189,0.375,0.5416666666666666,0.4444444444444444,0.38888888888888884,0.08414239482200647,0.7366071428571429,0.7222222222222222,0.4,0.3996904393380164,0.2962962962962964,10/09/2016
71,0.02127659574468085,0.6170212765957447,0.0,0.0,0.0,0.7977877781048913,0.42803621604745556,0.5021398002853067,0.6666666666666666,0.29166666666666663,0.2777777777777778,0.5,0.13268608414239483,0.7254464285714286,0.44444444444444453,0.31999999999999995,0.5697503671071953,0.5555555555555555,11/09/2016
72,0.1702127659574468,0.44680851063829785,1.0,1.0,0.0,0.5446439836817092,0.27630346550109275,0.9300998573466478,0.5416666666666666,0.041666666666666664,0.4444444444444444,0.8888888888888888,0.6601941747572816,1.0,0.7222222222222222,0.4,0.4416994086597611,0.7407407407407406,13/09/2016
73,0.36170212765957444,0.46808510638297873,1.0,1.0,0.0,0.6045127644362198,0.36653137683421794,0.48502139800285315,0.7916666666666666,0.625,0.2777777777777778,0.4444444444444444,0.3980582524271845,0.8950892857142858,0.3111111111111112,0.0,0.4865261737508434,0.40740740740740733,13/09/2016
74,0.40425531914893614,0.23404255319148937,1.0,1.0,0.0,0.4384489212263952,0.11988760536996568,0.2995720399429387,0.25,0.5833333333333333,0.611111111111111,0.4444444444444444,0.3527508090614887,0.9241071428571429,0.7222222222222222,0.4,0.26552764217962455,0.8518518518518517,13/09/2016
75,0.48936170212765956,0.0851063829787234,1.0,1.0,0.0,0.6947890818858561,0.2856696846706213,0.7104136947218259,0.9166666666666666,1.0,0.2222222222222222,0.1111111111111111,0.11650485436893204,0.828125,0.9999999999999999,0.48,0.33936579751557727,0.7407407407407406,13/09/2016
76,0.5957446808510638,0.9787234042553191,1.0,1.0,0.0,0.445472515456113,0.3353106462691227,1.0,0.20833333333333331,0.875,0.611111111111111,0.2222222222222222,0.5663430420711975,0.953125,0.44444444444444453,0.4,0.4779338810175815,0.6666666666666666,13/09/2016
77,0.7234042553191489,0.2765957446808511,1.0,1.0,0.0,0.413214450939984,0.17639712769278804,0.6019971469329529,0.9583333333333333,0.75,0.16666666666666666,0.2777777777777778,0.511326860841424,0.8526785714285714,0.6666666666666666,0.48,0.14503710759217367,0.2962962962962964,13/09/2016
78,0.7446808510638298,0.5531914893617021,1.0,1.0,0.0,0.2857593472683686,0.9147674055572901,0.7161198288159772,0.29166666666666663,0.08333333333333333,0.5555555555555556,0.6666666666666666,0.7928802588996764,0.9866071428571429,0.9444444444444443,0.5599999999999999,0.3075167678691908,0.5925925925925927,13/09/2016
79,0.7659574468085106,0.06382978723404255,1.0,1.0,0.0,0.4060857130840728,0.509210115516703,0.5021398002853067,0.4583333333333333,0.16666666666666666,0.5555555555555556,0.611111111111111,0.25889967637540456,0.953125,0.44444444444444453,0.19999999999999996,0.25191491050521886,0.4814814814814815,13/09/2016
80,0.8723404255319148,0.19148936170212766,1.0,1.0,0.0,0.7335239937754973,0.31938807368092414,0.7589158345221113,0.6666666666666666,0.375,0.4444444444444444,0.5555555555555556,0.4595469255663431,0.8861607142857143,0.44444444444444453,0.6,0.4414017541770846,0.9999999999999999,13/09/2016
81,1.0,0.0425531914893617,1.0,1.0,0.0,0.5467889136560542,0.30190446456447084,0.5592011412268189,0.5,0.125,0.5,0.6666666666666666,0.22653721682847897,0.8549107142857143,0.7222222222222222,0.52,0.3325991189427313,0.2962962962962964,13/09/2016
82,0.02127659574468085,0.14893617021276595,1.0,1.0,0.0,0.7977877781048913,0.2660006244146113,0.5021398002853067,0.7083333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.31067961165048547,0.8683035714285715,0.44444444444444453,0.4,0.552545938008493,0.5555555555555555,14/09/2016
83,0.8085106382978723,0.6170212765957447,1.0,1.0,0.0,0.15079698868654579,0.42803621604745556,0.5877318116975748,0.8333333333333333,0.41666666666666663,0.2777777777777778,0.5555555555555556,0.10679611650485436,0.8348214285714286,0.7222222222222222,0.31999999999999995,0.16541651783942532,0.18518518518518523,14/09/2016
84,0.0425531914893617,0.7659574468085106,0.0,0.0,0.0,0.38186062160911804,0.23571651576646896,0.3452211126961484,0.125,0.5,0.8333333333333333,0.4444444444444444,0.4757281553398059,0.7678571428571429,0.7222222222222222,0.4,0.21367623129737665,0.5925925925925927,17/09/2016
85,0.06382978723404255,0.8723404255319148,0.0,0.0,0.0,0.529208899356521,0.7215110833593505,0.2310984308131241,0.20833333333333331,0.4583333333333333,0.611111111111111,0.4444444444444444,0.20711974110032363,0.734375,0.16666666666666663,0.4,0.2952534031829186,0.6666666666666666,17/09/2016
86,0.0851063829787234,0.8085106382978723,0.0,0.0,0.0,0.5576187071539723,0.25476116141117705,0.37089871611982883,1.0,0.8333333333333333,0.1111111111111111,0.2777777777777778,0.15857605177993528,0.6941964285714286,0.33333333333333337,0.52,0.1744652141127912,0.4814814814814815,17/09/2016
87,0.14893617021276595,0.7234042553191489,0.0,0.0,0.0,0.15666400302813643,0.3830783640337184,0.6276747503566334,0.3333333333333333,0.7916666666666666,0.611111111111111,0.3333333333333333,0.598705501618123,0.7209821428571429,0.44444444444444453,0.5599999999999999,0.15900702464579117,0.4814814814814815,17/09/2016
88,0.19148936170212766,0.36170212765957444,0.0,0.0,0.0,0.35006518904823986,0.601623477989385,0.427960057061341,0.5416666666666666,0.875,0.38888888888888884,0.2222222222222222,0.36245954692556637,0.7544642857142858,0.7222222222222222,0.30400000000000005,0.348136682938445,0.7037037037037036,17/09/2016
89,0.23404255319148937,0.1702127659574468,0.0,0.0,0.0,0.04336123144214997,0.43740243521698413,0.30242510699001435,0.625,0.29166666666666663,0.5,0.5555555555555556,0.482200647249191,0.7366071428571429,0.44444444444444453,0.6,0.05653450807635829,0.07407407407407407,17/09/2016
90,0.2765957446808511,0.48936170212765956,0.0,0.0,0.0,0.48681498927535016,0.817670933499844,0.427960057061341,0.9166666666666666,0.75,0.2222222222222222,0.38888888888888884,0.5533980582524272,0.7477678571428572,0.33333333333333337,1.0,0.29172123665515737,0.4444444444444443,17/09/2016
91,0.44680851063829785,0.7446808510638298,0.0,0.0,0.0,0.413214450939984,0.29597252575710276,0.08559201141226824,0.041666666666666664,0.5833333333333333,0.7222222222222222,0.38888888888888884,0.517799352750809,0.7745535714285714,0.16666666666666663,0.7200000000000001,0.3708377981505735,0.2962962962962964,17/09/2016
92,0.46808510638297873,0.02127659574468085,0.0,0.0,0.0,0.5354123733019304,1.0,0.7646219686162624,0.375,0.7083333333333333,0.4444444444444444,0.38888888888888884,0.4207119741100324,0.7477678571428572,0.9999999999999999,0.6,0.34412826923840134,0.6666666666666666,17/09/2016
93,0.5531914893617021,1.0,0.0,0.0,0.0,1.0,0.3824539494224165,0.7960057061340943,0.08333333333333333,0.6666666666666666,0.8333333333333333,0.4444444444444444,0.5307443365695793,0.7834821428571429,0.6666666666666666,0.7999999999999999,0.9963487716791682,0.5555555555555555,17/09/2016
94,0.6170212765957447,0.5957446808510638,0.0,0.0,0.0,0.5415317323463852,0.4530128004995317,0.6276747503566334,0.41666666666666663,0.16666666666666666,0.4444444444444444,0.611111111111111,0.33333333333333337,0.7299107142857144,0.33333333333333337,0.4,0.36544033019803945,0.4814814814814815,17/09/2016
